Station.Name,Filtered,Parameter,Date.Time,Value,QA.Code,Unit,QAQC.Sample,Comments,Rain.in.Last.24.Hours,Sky.Condition,Flow.Severity,Comp..Code,Thalweg,Lab,Project
EL8.5SEC,,Aluminum,4/4/12 8:35,501,,ug/L,, ,No,Sunny,3,G,Yes,,10-013
EL8.5SEC,,Aluminum,4/18/12 8:50,282,,ug/L,, ,,,NA,,,,10-013
EL8.5SEC,,Aluminum,5/2/12 8:35,103,,ug/L,, ,Yes,Sunny,3,G,Yes,,10-013
EL8.5SEC,,Aluminum,5/23/12 9:55,2600,,ug/L,, ,Yes,Partly Cloudy,4,G,Yes,,10-013
EL8.5SEC,,Aluminum,6/6/12 9:55,274,J7,ug/L,, ,Yes,Partly Cloudy,3,G,Yes,,10-013
EL8.5SEC,,Aluminum,6/11/12 15:55,854,,ug/L,,Storm 1,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,6/11/12 16:25,7120,,ug/L,,Storm 2,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,6/11/12 16:55,9070,,ug/L,,Storm 3,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,6/20/12 11:00,742,J7,ug/L,, ,Yes,Sunny,3,G,Yes,,10-013
EL8.5SEC,,Aluminum,7/3/12 10:45,181,J7,ug/L,, ,No,Sunny,3,G,Yes,,10-013
EL8.5SEC,,Aluminum,7/9/12 17:04,16000,,ug/L,,Storm 1,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,7/9/12 18:04,3280,,ug/L,,Storm 2,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,7/9/12 19:04,1640,,ug/L,,Storm 3,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,7/18/12 9:20,127,J7,ug/L,, ,No,Sunny,1,G,Yes,,10-013
EL8.5SEC,,Aluminum,8/1/12 11:40,105,J7,ug/L,, ,No,Cloudy,1,G,Yes,,10-013
EL8.5SEC,,Aluminum,8/22/12 12:00,942,J7,ug/L,, ,No,Partly Cloudy,3,G,Yes,,10-013
EL8.5SEC,,Aluminum,9/5/12 11:35,4790,J7,ug/L,, ,Yes,Partly Cloudy,3,G,Yes,,10-013
EL8.5SEC,,Aluminum,9/26/12 12:20,1440,J7,ug/L,, ,No,Sunny,3,G,Yes,,10-013
EL8.5SEC,,Aluminum,10/15/12 14:14,3860,,ug/L,,Storm 1,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,10/15/12 15:14,7270,,ug/L,,Storm 2,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,10/15/12 16:14,5550,,ug/L,,Storm 3,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,10/24/12 13:05,277,,ug/L,, ,No,Sunny,3,G,Yes,,10-013
EL8.5SEC,,Aluminum,1/14/13 20:21,411,,ug/L,,Storm 1,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,1/14/13 22:21,2800,,ug/L,,Storm 2,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,1/15/13 0:21,2570,,ug/L,,Storm 3,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,1/30/13 23:25,36000,J7,ug/L,,Storm 1,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,1/31/13 1:25,7430,,ug/L,,Storm 2,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,1/31/13 3:25,3920,,ug/L,,Storm 3,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,2/7/13 20:36,1640,J7,ug/L,,Storm 2,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,2/7/13 22:06,1100,J7,ug/L,,Storm 3,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,1/13/16 8:45,109.6,,ug/L,,Duplicate Site Staff Gage: 0.66 Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Aluminum,1/13/16 8:45,117,,ug/L,,Duplicate Site Staff Gage: 0.66 Duplicate,No,Sunny,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Aluminum,2/10/16 8:26,118.7,,ug/L,,Staff Gage:  0.68,No,Sunny,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Aluminum,3/16/16 8:46,413.7,,ug/L,,Staff Gage:  0.72,No,Sunny,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Aluminum,4/1/16 0:08,9720,,ug/L,,Storm 1,,,NA,,,ENCO,10-013
EL8.5SEC,,Aluminum,4/1/16 2:08,3030,,ug/L,,Storm 2,,,NA,,,ENCO,10-013
EL8.5SEC,,Aluminum,4/1/16 4:08,2640,,ug/L,,Storm 3,,,NA,,,ENCO,10-013
EL8.5SEC,,Aluminum,4/13/16 8:45,139,,ug/L,,Staff Gage:  0.70,Yes,Sunny,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Aluminum,5/11/16 8:40,57,,ug/L,,Staff Gage:  0.68,No,Partly Cloudy,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Aluminum,6/15/16 8:35,75.7,,ug/L,,Staff Gage:  0.64; Barely discernable discharge,No,Partly Cloudy,1,G,Yes,SDWRF,Ambient
EL8.5SEC,,Aluminum,7/13/16 8:35,353,,ug/L,,Staff Gage:  0.73,Yes,Overcast,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Aluminum,8/10/16 8:30,257,,ug/L,,Staff Gage:  0.56,Yes,Partly Cloudy,3,G,Yes,SDWRF,Ambient
EL8.5SEC,,Aluminum,9/14/16 8:40,198,,ug/L,,Duplicate Site; Staff Gage:  0.66 Duplicate,No,Partly Cloudy,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Aluminum,9/14/16 8:40,288,,ug/L,,Duplicate Site; Staff Gage:  0.66 Duplicate,No,Partly Cloudy,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Aluminum,9/18/16 20:00,2940,,ug/L,,Storm 1,,,NA,,,ENCO,10-013
EL8.5SEC,,Aluminum,10/12/16 8:40,158,,ug/L,,Staff Gage:  0.72,No,Sunny,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Aluminum,11/9/16 9:05,414,,ug/L,,"Staff Gage:  0.90; High stage, merky water",No,Overcast,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Aluminum,12/8/16 9:00,62,,ug/L,,Staff Gage:  0.67,Yes,Overcast,2,G,Yes,SDWRF,Ambient
EL8.5SEC,,Aluminum,5/22/17 23:53,7290,,ug/L,,Storm 1 Duplicate,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,5/23/17 1:23,1190,,ug/L,,Storm 2 Duplicate,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,6/16/17 20:22,3210,,ug/L,,Storm 1,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,6/16/17 21:52,2440,,ug/L,,Storm 2,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,6/16/17 23:22,1100,,ug/L,,Storm 3 -Duplicate Duplicate,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,6/16/17 23:22,2550,,ug/L,,Storm 3 -Duplicate Duplicate,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,7/27/17 21:44,5210,,ug/L,,Storm 1,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,7/27/17 23:14,1620,,ug/L,,Storm 2,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,7/28/17 0:44,1240,,ug/L,,Storm 3 - Duplicate Duplicate,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,7/28/17 0:44,1140,,ug/L,,Storm 3 - Duplicate Duplicate,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,8/7/17 19:52,7330,J7,ug/L,,Storm 1,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,8/7/17 21:22,725,J7,ug/L,,Storm 2,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,8/7/17 22:52,966,J7,ug/L,,Storm 3 - Duplicate Duplicate,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,8/7/17 22:52,1100,J7,ug/L,,Storm 3 - Duplicate Duplicate,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,8/12/17 1:13,838,,ug/L,,Storm 1,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,8/12/17 2:43,2880,,ug/L,,Storm 2,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,8/12/17 4:13,1710,,ug/L,,Storm 3 - Duplicate Duplicate,,,NA,,,Meritech,10-013
EL8.5SEC,,Aluminum,8/12/17 4:13,1600,,ug/L,,Storm 3 - Duplicate Duplicate,,,NA,,,Meritech,10-013
EL1.9EC,,Ammonia Nitrogen,1/6/09 9:30,0.09,,mg/L,, ,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,2/10/09 9:55,0.07,,mg/L,, ,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,3/17/09 9:20,0.06,,mg/L,, ,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,4/14/09 9:00,0.08,,mg/L,, ,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,5/12/09 9:25,0.31,,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,6/10/09 8:15,0.2,,mg/L,, ,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,7/14/09 9:00,0.2,,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,8/11/09 8:25,0.14,,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,9/15/09 9:50,0.1,,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,10/13/09 8:43,0.08,,mg/L,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,11/10/09 8:55,0.1,,mg/L,, ,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,12/1/09 9:18,0.15,,mg/L,, ,Yes,Sunny,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,1/12/10 9:10,0.1,,mg/L,,"pH pen malfunctioned when original data was collected, so corrected pH was taken at 1300.",No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,2/16/10 8:55,0.08,,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,3/9/10 9:10,0.08,,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,4/13/10 8:46,0.15,,mg/L,,Nutrient loading study duplicate NLSD-05 collected at same time as ambient sample,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,5/4/10 9:05,0.056,J,mg/L,,AS-10,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,5/4/10 9:05,0.056,J,mg/L,,AS-10,No,Cloudy,NA,G,Yes,ENCO,Ambient
EL1.9EC,,Ammonia Nitrogen,6/15/10 9:10,0.15,,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,7/13/10 9:05,0.48,,mg/L,, ,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,8/10/10 8:45,0.05,,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,9/14/10 8:50,0.05,U,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,10/12/10 9:10,0.05,U,mg/L,,NLS-04 (TRIP BLANK) TAKEN AT 0835 NLS-05 SAMPLES TAKEN AT SAME TIME AS LAB # 41 SAMPLES TAKEN,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,11/9/10 9:46,0.05,U,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,12/7/10 9:25,0.05,U,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,1/18/11 10:10,0.05,U,mg/L,, ,No,,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,2/15/11 10:05,0.05,U,mg/L,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,3/15/11 11:50,1.72,,mg/L,, ,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,4/12/11 10:30,1.94,,mg/L,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,5/11/11 11:40,0.08,,mg/L,,FLOW SEV:3,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,6/7/11 10:20,0.05,U,mg/L,,FLOW SEV: 3,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,7/12/11 10:40,0.39,,mg/L,,FLOW SEV:3,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,8/16/11 9:50,1.7,,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,9/13/11 9:55,0.05,U,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,10/11/11 10:10,0.05,U,mg/L,, ,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,11/9/11 11:53,0.05,U,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,12/6/11 10:07,0.05,U,mg/L,, ,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,1/25/12 9:20,0.05,U,mg/L,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,2/21/12 9:25,0.24,,mg/L,, ,Yes,Cloudy,NA,G,Yes,SDWRF,Ambient
EL1.9EC,,Ammonia Nitrogen,3/20/12 9:55,0.22,,mg/L,,Well mixed due to high flows,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL5.5GC,,Ammonia Nitrogen,1/12/10 9:05,0.05,U,mg/L,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL5.5GC,,Ammonia Nitrogen,2/16/10 9:10,0.05,U,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL5.5GC,,Ammonia Nitrogen,3/9/10 9:05,0.05,U,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL5.5GC,,Ammonia Nitrogen,4/13/10 8:50,0.05,U,mg/L,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL5.5GC,,Ammonia Nitrogen,5/4/10 9:10,0.05,U,mg/L,,"Staff gauge: 4.14', AS-03  AS-03  J:  value between MDL and MRL",No,Cloudy,NA,G,Yes,ENCO,Ambient
EL5.5GC,,Ammonia Nitrogen,5/4/10 9:10,0.05,U,mg/L,,"Staff gauge: 4.14', AS-03  AS-03  J:  value between MDL and MRL",No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL5.5GC,,Ammonia Nitrogen,6/15/10 9:40,0.05,U,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL5.5GC,,Ammonia Nitrogen,7/13/10 9:00,0.2,,mg/L,, ,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL5.5GC,,Ammonia Nitrogen,8/10/10 8:55,0.09,,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL5.5GC,,Ammonia Nitrogen,9/14/10 8:55,0.05,U,mg/L,,Staff gauge: 4.22,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL5.5GC,,Ammonia Nitrogen,10/12/10 9:06,0.06,,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL5.5GC,,Ammonia Nitrogen,11/9/10 9:45,0.05,U,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL5.5GC,,Ammonia Nitrogen,12/7/10 9:30,0.05,U,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL5.5GC,,Ammonia Nitrogen,1/19/11 9:35,0.05,U,mg/L,,STAFF GAUGE: 4.22,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL5.5GC,,Ammonia Nitrogen,2/16/11 9:25,0.05,U,mg/L,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL5.5GC,,Ammonia Nitrogen,3/16/11 10:15,0.14,,mg/L,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL5.5GC,,Ammonia Nitrogen,4/13/11 9:50,0.05,U,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL5.5GC,,Ammonia Nitrogen,5/12/11 10:30,0.39,,mg/L,,FLOW SEV:3  STAFF GAUGE: 4.24 FT.,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL5.5GC,,Ammonia Nitrogen,6/8/11 9:35,0.05,,mg/L,,FLOW SEV:3  STAFF GAUG:  4.08',No,Sunny,NA,G,Yes,SDWRF,Ambient
EL5.5GC,,Ammonia Nitrogen,7/13/11 9:45,0.05,U,mg/L,,FLOW SEV:3,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL5.5GC,,Ammonia Nitrogen,8/17/11 9:40,0.05,U,mg/L,,SMALL PLUME OF FUEL IN RIFFLE AREA; SOURCE UNKNOWN.,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL5.5GC,,Ammonia Nitrogen,9/14/11 10:20,0.05,U,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL5.5GC,,Ammonia Nitrogen,10/12/11 10:05,0.05,U,mg/L,, ,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL5.5GC,,Ammonia Nitrogen,11/10/11 9:50,0.21,,mg/L,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL5.5GC,,Ammonia Nitrogen,12/7/11 9:35,0.05,U,mg/L,,staff gauge 4.20,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,1/6/09 9:55,0.06,,mg/L,, ,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,2/10/09 10:10,0.09,,mg/L,,Turbidity not on field sheet.,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,3/17/09 9:40,0.1,,mg/L,, ,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,4/14/09 9:10,0.06,,mg/L,, ,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,5/12/09 9:35,0.52,,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,6/10/09 9:05,0.31,,mg/L,, ,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,7/14/09 9:20,0.11,,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,8/11/09 8:55,0.08,,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,9/15/09 10:05,0.06,,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,10/13/09 9:00,0.1,,mg/L,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,11/10/09 9:25,0.15,,mg/L,, ,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,12/1/09 9:30,0.07,,mg/L,, ,Yes,Sunny,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,1/12/10 9:15,0.09,,mg/L,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,2/16/10 9:30,0.12,,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,3/9/10 9:30,0.15,,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,4/13/10 9:05,0.1,,mg/L,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,5/4/10 9:30,0.21,,mg/L,,AS-05,No,Cloudy,NA,G,Yes,ENCO,Ambient
EL5.6EC,,Ammonia Nitrogen,5/4/10 9:30,0.21,,mg/L,,AS-05,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,6/15/10 9:50,0.28,,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,7/13/10 9:15,0.13,,mg/L,, ,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,8/10/10 9:05,0.1,,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,9/14/10 9:15,0.05,U,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,10/12/10 9:20,0.05,U,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,11/9/10 10:00,0.05,,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,12/7/10 9:45,0.05,U,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,1/18/11 9:55,0.05,U,mg/L,,HIGH CONDUCTIVITY PROBABLY FROM SEWER SPILL ON FOSTER ST (1/14/11).,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,2/15/11 9:05,0.05,U,mg/L,,PERISTALTIC PUMP USED; DISSOLVED METALS FIELD FILTERED,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,3/15/11 11:25,0.48,,mg/L,, ,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,4/12/11 9:25,0.1,,mg/L,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,5/11/11 11:10,0.16,,mg/L,,FLOW SEV: 3,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,6/7/11 9:55,0.08,,mg/L,,FLOW SEV:3,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,7/12/11 10:15,0.07,,mg/L,,FLOW SEV:3,No,Partly Cloudy,NA,G,No,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,8/16/11 9:35,0.08,,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,9/13/11 9:35,0.05,U,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,10/11/11 9:50,0.08,,mg/L,,WQ invest. Extremely turbid water,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,11/9/11 11:30,0.05,U,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL5.6EC,,Ammonia Nitrogen,12/6/11 9:45,0.05,U,mg/L,, ,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Ammonia Nitrogen,1/6/09 10:25,0.08,,mg/L,, ,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Ammonia Nitrogen,2/10/09 10:25,0.06,,mg/L,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Ammonia Nitrogen,3/17/09 9:57,0.07,,mg/L,, ,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Ammonia Nitrogen,4/14/09 9:20,0.1,,mg/L,, ,No,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Ammonia Nitrogen,5/12/09 9:50,0.42,,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Ammonia Nitrogen,6/10/09 9:20,0.25,,mg/L,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Ammonia Nitrogen,7/14/09 9:35,0.07,,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Ammonia Nitrogen,8/11/09 9:10,0.05,,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Ammonia Nitrogen,9/15/09 10:20,0.05,U,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Ammonia Nitrogen,10/13/09 9:15,0.05,U,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Ammonia Nitrogen,11/10/09 9:55,0.05,U,mg/L,, ,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Ammonia Nitrogen,12/1/09 9:45,0.05,U,mg/L,, ,Yes,Sunny,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Ammonia Nitrogen,1/12/10 9:30,0.05,U,mg/L,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Ammonia Nitrogen,2/16/10 9:40,0.05,U,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Ammonia Nitrogen,3/9/10 9:50,0.05,U,mg/L,,BOD5 overdepleted,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Ammonia Nitrogen,4/13/10 9:25,0.05,U,mg/L,, ,No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Ammonia Nitrogen,5/4/10 9:50,0.05,U,mg/L,,"Sewer spill u/s on 5/3/10, AS-01  AS-01",No,Cloudy,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Ammonia Nitrogen,5/4/10 9:50,0.05,U,mg/L,,"Sewer spill u/s on 5/3/10, AS-01  AS-01",No,Cloudy,NA,G,Yes,ENCO,Ambient
EL7.1SEC,,Ammonia Nitrogen,6/15/10 10:15,0.05,U,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Ammonia Nitrogen,7/13/10 9:25,0.1,,mg/L,, ,Yes,Partly Cloudy,NA,G,Yes,SDWRF,Ambient
EL7.1SEC,,Ammonia Nitrogen,8/10/10 9:25,0.33,,mg/L,, ,No,Sunny,NA,G,Yes,SDWRF,Ambient
