"","Station Name","Filtered","Parameter","Date/Time","Value","QA Code","Unit","QAQC Sample","Comments","Rain in Last 24 Hours","Sky Condition","Flow Severity","Comp  Code","Thalweg","Lab","Project"
"179","EL8.1GC",NA,"pH","2011-12-07 09:13:00",7.81,"","",NA,"","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"180","EL8.5SEC",NA,"pH","2009-01-06 10:15:00",7.6,"","",NA,"","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"181","EL8.5SEC",NA,"pH","2009-02-10 10:40:00",7.9,"","",NA,"","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"182","EL8.5SEC",NA,"pH","2009-03-17 10:10:00",7.8,"","",NA,"","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"183","EL8.5SEC",NA,"pH","2009-04-14 09:45:00",7.8,"","",NA,"","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"184","EL8.5SEC",NA,"pH","2009-05-12 10:25:00",7.6,"","",NA,"Ongoing construction at Walltown Park.","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"185","EL8.5SEC",NA,"pH","2009-06-10 09:05:00",7.63,"","",NA,"","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"186","EL8.5SEC",NA,"pH","2009-07-14 09:50:00",7.8,"","",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"187","EL8.5SEC",NA,"pH","2009-08-11 09:40:00",7.42,"","",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"188","EL8.5SEC",NA,"pH","2009-09-15 10:50:00",7.8,"","",NA,"Slight trickle flow present","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"189","EL8.5SEC",NA,"pH","2009-10-13 09:40:00",7.8,"","",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"190","EL8.5SEC",NA,"pH","2009-11-10 09:58:00",7.76,"","",NA,"","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"191","EL8.5SEC",NA,"pH","2009-12-01 10:15:00",8.1,"","",NA,"","Yes","Sunny",NA,"G","Yes","SDWRF","Ambient"
"192","EL8.5SEC",NA,"pH","2010-01-12 09:55:00",7.9,"","",NA,"","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"193","EL8.5SEC",NA,"pH","2010-02-16 10:05:00",7.9,"","",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"194","EL8.5SEC",NA,"pH","2010-03-09 10:16:00",8.27,"","",NA,"Surface algal scum and blue green algea on rocks abundant throughout reach. H2O is slightly cloudy.","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"195","EL8.5SEC",NA,"pH","2010-04-13 09:50:00",7.9,"","",NA,"Algae abundant","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"196","EL8.5SEC",NA,"pH","2010-05-04 10:10:00",7.8,"","",NA,"","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"197","EL8.5SEC",NA,"pH","2010-06-15 10:05:00",7.7,"","",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"198","EL8.5SEC",NA,"pH","2010-07-13 10:05:00",8.2,"","",NA,"","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"199","EL8.5SEC",NA,"pH","2010-08-10 09:30:00",7.9,"","",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"200","EL8.5SEC",NA,"pH","2010-10-12 10:15:00",7,"","",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"201","EL8.5SEC",NA,"pH","2010-11-09 10:37:00",7.95,"","",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"202","EL8.5SEC",NA,"pH","2010-12-07 10:05:00",7.6,"","",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"203","EL8.5SEC",NA,"pH","2011-01-18 11:45:00",7.4,"","",NA,"","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"204","EL8.5SEC",NA,"pH","2011-02-15 09:30:00",8.2,"","",NA,"","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"205","EL8.5SEC",NA,"pH","2011-03-15 09:35:00",7.3,"","",NA,"","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"206","EL8.5SEC",NA,"pH","2011-04-12 09:45:00",8,"","",NA,"","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"207","EL8.5SEC",NA,"pH","2011-05-11 09:20:00",7.03,"","",NA,"FLOW SEV:3","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"208","EL8.5SEC",NA,"pH","2011-06-07 11:15:00",7.51,"","",NA,"FLOW SEV:3","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"209","EL8.5SEC",NA,"pH","2011-07-12 11:35:00",7.53,"","",NA,"LOW SEV:3","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"210","EL8.5SEC",NA,"pH","2011-08-16 10:45:00",7.26,"","",NA,"WQ INVEST: 11WQ181","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"211","EL8.5SEC",NA,"pH","2011-09-13 10:45:00",7.45,"","",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"212","EL8.5SEC",NA,"pH","2011-10-11 10:55:00",7.53,"","",NA,"","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"213","EL8.5SEC",NA,"pH","2011-12-06 11:00:00",7.54,"","",NA,"","","",NA,"","","","Ambient&10-013"
"214","EL8.6SECUT",NA,"pH","2009-01-06 09:15:00",7.6,"","",NA,"","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"215","EL8.6SECUT",NA,"pH","2009-02-10 09:40:00",8,"","",NA,"","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"216","EL8.6SECUT",NA,"pH","2009-03-17 09:05:00",7.9,"","",NA,"","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"217","EL8.6SECUT",NA,"pH","2009-04-14 08:20:00",7.7,"","",NA,"LARGE AMOUNT OF FOAM AT SAMPLING LOCATION. MBAS >3","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"218","EL8.6SECUT",NA,"pH","2009-05-12 09:05:00",8,"","",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"219","EL8.6SECUT",NA,"pH","2009-06-10 08:05:00",7.4,"","",NA,"D.O. meter was not working had to go back to lab and get another-0840","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"220","EL8.6SECUT",NA,"pH","2009-07-14 08:40:00",7,"","",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"221","EL8.6SECUT",NA,"pH","2009-08-11 08:20:00",7.6,"","",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"222","EL8.6SECUT",NA,"pH","2009-09-15 09:25:00",7.8,"","",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"223","EL8.6SECUT",NA,"pH","2009-10-13 08:30:00",7.78,"","",NA,"","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"224","EL8.6SECUT",NA,"pH","2009-11-10 08:55:00",7.7,"","",NA,"","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"225","EL8.6SECUT",NA,"pH","2009-12-01 08:55:00",8,"","",NA,"","Yes","Sunny",NA,"G","Yes","SDWRF","Ambient"
"226","EL8.6SECUT",NA,"pH","2010-01-12 08:45:00",8.2,"","",NA,"","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"227","EL8.6SECUT",NA,"pH","2010-02-16 09:00:00",8.1,"","",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"228","EL8.6SECUT",NA,"pH","2010-03-09 10:35:00",7.6,"","",NA,"Algae abundant. Thick, brown foam on surface of H2O d/s of rock vein.","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"229","EL8.6SECUT",NA,"pH","2010-04-13 08:30:00",7.8,"","",NA,"","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"230","EL8.6SECUT",NA,"pH","2010-05-04 08:55:00",7.9,"","",NA,"","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"231","EL8.6SECUT",NA,"pH","2010-06-15 09:05:00",7.5,"","",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"232","EL8.6SECUT",NA,"pH","2010-07-13 08:45:00",7.7,"","",NA,"","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"233","EL8.6SECUT",NA,"pH","2010-08-10 08:20:00",7.6,"","",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"234","EL8.6SECUT",NA,"pH","2010-09-14 08:40:00",7.5,"","",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"235","EL8.6SECUT",NA,"pH","2010-10-12 08:50:00",6.9,"","",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"236","EL8.6SECUT",NA,"pH","2010-11-09 09:20:00",7.5,"","",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"237","EL8.6SECUT",NA,"pH","2010-12-07 09:10:00",8.4,"","",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"238","EL8.6SECUT",NA,"pH","2011-01-18 09:30:00",6.2,"","",NA,"SEWER SPILL ON FORSTER ST. 1/14/11. SEWAGE FLOC STILL ON STREAMBED.","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"239","EL8.6SECUT",NA,"pH","2011-02-15 09:15:00",7.8,"","",NA,"","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"240","EL8.6SECUT",NA,"pH","2011-03-15 09:15:00",7.2,"","",NA,"","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"241","EL8.6SECUT",NA,"pH","2011-04-12 09:15:00",7.8,"","",NA,"","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"242","EL8.6SECUT",NA,"pH","2011-05-11 08:35:00",7.4,"","",NA,"FLOW SEV:3","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"243","EL8.6SECUT",NA,"pH","2011-06-07 09:15:00",7.47,"","",NA,"FLOW SEV: 3, BOD5 overdepleted

G7:  Overdepletion FLOW SEV: 3

G7:  Overdepletion","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"244","EL8.6SECUT",NA,"pH","2011-07-12 09:10:00",7.57,"","",NA,"FLOW SEV:3","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"245","EL8.6SECUT",NA,"pH","2011-08-16 08:20:00",7.59,"","",NA,"SEE 11WQ179 FOR ADDITIONAL INFORMATION","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"246","EL8.6SECUT",NA,"pH","2011-09-13 08:50:00",7.49,"","",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"247","EL8.6SECUT",NA,"pH","2011-10-11 09:05:00",7.28,"","",NA,"","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"248","EL8.6SECUT",NA,"pH","2011-11-09 09:15:00",7.51,"","",NA,"","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"249","EL8.6SECUT",NA,"pH","2011-12-06 08:55:00",7.52,"","",NA,"","No","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"250","EL8.6SECUT",NA,"pH","2012-01-25 08:55:00",7.08,"","",NA,"","No","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"251","EL8.6SECUT",NA,"pH","2012-02-21 08:45:00",7.06,"","",NA,"","Yes","Cloudy",NA,"G","Yes","SDWRF","Ambient"
"252","EL8.6SECUT",NA,"pH","2012-03-20 09:25:00",7.56,"","",NA,"","Yes","Partly Cloudy",NA,"G","Yes","SDWRF","Ambient"
"253","EL8.6SECUT",NA,"pH","2012-05-22 08:35:00",7.12,"","",NA,"","No","Partly Cloudy",NA,"G","No","SDWRF","Ambient"
"254","EL1.9EC",NA,"pH","2004-01-20 09:28:00",8.4,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"255","EL1.9EC",NA,"pH","2004-02-10 09:20:00",7.1,"","",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"256","EL1.9EC",NA,"pH","2004-03-16 09:29:00",7.7,"","",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"257","EL1.9EC",NA,"pH","2004-04-27 09:15:00",7.2,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"258","EL1.9EC",NA,"pH","2004-05-25 08:52:00",7.8,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"259","EL1.9EC",NA,"pH","2004-06-15 09:39:00",7.7,"","",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"260","EL1.9EC",NA,"pH","2004-07-13 09:35:00",7.4,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"261","EL1.9EC",NA,"pH","2004-08-17 08:45:00",7.5,"","",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"262","EL1.9EC",NA,"pH","2004-09-14 08:50:00",7.6,"","",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"263","EL1.9EC",NA,"pH","2004-10-12 09:00:00",7.7,"","",NA,"","","Cloudy",NA,"G","","SDWRF","Ambient"
"264","EL1.9EC",NA,"pH","2004-11-09 09:14:00",7.7,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"265","EL1.9EC",NA,"pH","2004-12-07 09:11:00",7.6,"","",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"266","EL1.9EC",NA,"pH","2005-01-10 09:08:00",7.7,"","",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"267","EL1.9EC",NA,"pH","2005-02-22 09:15:00",7.6,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"268","EL1.9EC",NA,"pH","2005-03-08 08:45:00",7.6,"","",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"269","EL1.9EC",NA,"pH","2005-04-12 09:00:00",7.8,"","",NA,"","","Cloudy",NA,"G","","SDWRF","Ambient"
"270","EL1.9EC",NA,"pH","2005-05-17 09:09:00",7.6,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"271","EL1.9EC",NA,"pH","2005-06-14 08:55:00",7.1,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"272","EL1.9EC",NA,"pH","2005-07-12 08:45:00",7.6,"","",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"273","EL1.9EC",NA,"pH","2005-08-16 09:18:00",7.6,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"274","EL1.9EC",NA,"pH","2005-09-13 08:45:00",7.6,"","",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"275","EL1.9EC",NA,"pH","2005-10-11 09:55:00",7.7,"","",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"276","EL1.9EC",NA,"pH","2005-11-08 09:00:00",7.7,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"277","EL1.9EC",NA,"pH","2005-12-06 09:05:00",8,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"278","EL1.9EC",NA,"pH","2006-01-10 08:40:00",7.9,"","",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"279","EL1.9EC",NA,"pH","2006-02-07 09:10:00",7.7,"","",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"280","EL1.9EC",NA,"pH","2006-03-14 09:25:00",7.5,"","",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"281","EL1.9EC",NA,"pH","2006-04-04 09:47:00",7.7,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"282","EL1.9EC",NA,"pH","2006-05-16 09:05:00",7.7,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"283","EL1.9EC",NA,"pH","2006-06-13 09:26:00",7.5,"","",NA,"","","Cloudy",NA,"G","","SDWRF","Ambient"
"284","EL1.9EC",NA,"pH","2006-07-18 09:50:00",7.5,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"285","EL1.9EC",NA,"pH","2006-08-08 09:35:00",7.5,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"286","EL1.9EC",NA,"pH","2006-09-12 09:00:00",7.7,"","",NA,"","","Cloudy",NA,"G","","SDWRF","Ambient"
"287","EL1.9EC",NA,"pH","2006-10-10 09:53:00",7.1,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"288","EL1.9EC",NA,"pH","2006-11-07 09:15:00",8.1,"","",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"289","EL1.9EC",NA,"pH","2006-12-06 09:18:00",7.8,"","",NA,"","","Cloudy",NA,"G","","SDWRF","Ambient"
"290","EL1.9EC",NA,"pH","2007-01-09 09:40:00",7.8,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"291","EL1.9EC",NA,"pH","2007-02-06 10:00:00",7.8,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"292","EL1.9EC",NA,"pH","2007-03-20 09:55:00",7.7,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"293","EL1.9EC",NA,"pH","2007-05-15 09:10:00",7.62,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"294","EL1.9EC",NA,"pH","2007-06-26 09:55:00",7.6,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"295","EL1.9EC",NA,"pH","2007-07-10 09:00:00",7.7,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"296","EL1.9EC",NA,"pH","2007-08-07 09:15:00",7.4,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"297","EL1.9EC",NA,"pH","2007-09-26 08:40:00",7.4,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"298","EL1.9EC",NA,"pH","2007-10-16 09:55:00",7.6,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"299","EL1.9EC",NA,"pH","2007-11-06 09:40:00",7.6,"","",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"300","EL1.9EC",NA,"pH","2007-12-05 09:25:00",7.5,"","",NA,"","","Cloudy",NA,"G","","SDWRF","Ambient"
"301","EL1.9EC",NA,"pH","2008-01-15 09:38:00",7.9,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"302","EL1.9EC",NA,"pH","2008-02-12 10:10:00",7.22,"","",NA,"","","Cloudy",NA,"G","","SDWRF","Ambient"
"303","EL1.9EC",NA,"pH","2008-03-13 09:22:00",7.6,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"304","EL1.9EC",NA,"pH","2008-04-08 09:45:00",7.6,"","",NA,"","","Partly Cloudy",NA,"G","","SDWRF","Ambient"
"305","EL1.9EC",NA,"pH","2008-05-06 08:55:00",7.8,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"306","EL1.9EC",NA,"pH","2008-06-10 09:12:00",7.5,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"307","EL1.9EC",NA,"pH","2008-07-17 08:50:00",7.6,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"308","EL1.9EC",NA,"pH","2008-08-12 08:59:00",8,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"309","EL1.9EC",NA,"pH","2008-08-12 09:00:00",8,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"310","EL1.9EC",NA,"pH","2008-09-09 08:55:00",7.4,"","",NA,"","","Cloudy",NA,"G","","SDWRF","Ambient"
"311","EL1.9EC",NA,"pH","2008-10-07 08:55:00",7.9,"","",NA,"","","Sunny",NA,"G","","SDWRF","Ambient"
"312","EL1.9EC",NA,"pH","2008-11-12 08:40:00",7.9,"","",NA,"","","Cloudy",NA,"G","","SDWRF","Ambient"
"313","EL1.9EC",NA,"pH","2008-12-04 08:30:00",8.1,"","",NA,"","No","Sunny",NA,"G","Yes","SDWRF","Ambient"
"314","EL1.9EC",NA,"pH","2012-04-17 09:35:00",7.55,"","",NA,"","Yes","Sunny",3,"G","Yes","SDWRF","Ambient"
"315","EL1.9EC",NA,"pH","2012-06-19 09:35:00",7.64,"","",NA,"","Yes","Sunny",3,"G","Yes","SDWRF","Ambient"
"316","EL1.9EC",NA,"pH","2012-07-17 08:55:00",7.61,"","",NA,"","Yes","Sunny",3,"G","Yes","SDWRF","Ambient"
"317","EL1.9EC",NA,"pH","2012-08-21 09:10:00",7.29,"","",NA,"","Yes","Partly Cloudy",3,"G","Yes","SDWRF","Ambient"
"318","EL1.9EC",NA,"pH","2012-09-25 09:15:00",7.49,"","",NA,"","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"319","EL1.9EC",NA,"pH","2012-10-23 09:20:00",7.56,"","",NA,"","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"320","EL1.9EC",NA,"pH","2012-11-13 10:00:00",7.43,"","",NA,"","Yes","Partly Cloudy",3,"G","Yes","SDWRF","Ambient"
"321","EL1.9EC",NA,"pH","2012-12-11 09:55:00",7.46,"","",NA,"","No","Cloudy",3,"G","Yes","SDWRF","Ambient"
"322","EL1.9EC",NA,"pH","2013-01-15 10:20:00",7.39,"","",NA,"","Yes","Cloudy",3,"G","Yes","SDWRF","Ambient"
"323","EL1.9EC",NA,"pH","2013-02-12 10:04:00",7.29,"","",NA,"","Yes","Cloudy",3,"G","Yes","SDWRF","Ambient"
"324","EL1.9EC",NA,"pH","2013-03-12 09:40:00",7.37,"","",NA,"","Yes","Partly Cloudy",3,"G","Yes","SDWRF","Ambient"
"325","EL1.9EC",NA,"pH","2013-04-16 09:25:00",7.42,"","",NA,"","No","Partly Cloudy",3,"G","Yes","SDWRF","Ambient"
"326","EL1.9EC",NA,"pH","2013-05-08 09:25:00",7.26,"","",NA,"","Yes","Partly Cloudy",3,"G","Yes","SDWRF","Ambient"
"327","EL1.9EC",NA,"pH","2013-06-11 09:24:00",7.23,"","",NA,"","Yes","Sunny",3,"G","Yes","SDWRF","Ambient"
"328","EL1.9EC",NA,"pH","2013-07-16 09:40:00",7.39,"","",NA,"","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"329","EL1.9EC",NA,"pH","2013-08-06 09:48:00",7.53,"","",NA,"","Yes","Partly Cloudy",3,"G","Yes","SDWRF","Ambient"
"330","EL1.9EC",NA,"pH","2013-09-10 10:02:00",7.49,"","",NA,"","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"331","EL1.9EC",NA,"pH","2013-10-15 10:05:00",7.5,"","",NA,"","Yes","Overcast",3,"G","Yes","SDWRF","Ambient"
"332","EL1.9EC",NA,"pH","2013-11-12 10:30:00",7.61,"","",NA,"","No","Overcast",3,"G","Yes","SDWRF","Ambient"
"333","EL1.9EC",NA,"pH","2013-12-03 09:48:00",7.48,"","",NA,"","No","Partly Cloudy",3,"G","Yes","SDWRF","Ambient"
"334","EL1.9EC",NA,"pH","2014-01-14 08:09:00",6.82,"","",NA,"","Yes","Overcast",3,"G","Yes","SDWRF","Ambient"
"335","EL1.9EC",NA,"pH","2014-02-11 09:08:00",6.91,"","",NA,"","Yes","Overcast",3,"G","Yes","SDWRF","Ambient"
"336","EL1.9EC",NA,"pH","2014-03-11 08:28:00",6.86,"","",NA,"","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"337","EL1.9EC",NA,"pH","2014-04-15 08:37:00",6.66,"","",NA,"","Yes","Overcast",4,"G","No","SDWRF","Ambient"
"338","EL1.9EC",NA,"pH","2014-05-13 10:35:00",7.23,"","",NA,"Direct Dip and Pump","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"339","EL1.9EC",NA,"pH","2014-06-17 08:40:00",7.55,"","",NA,"","No","Sunny",2,"G","Yes","SDWRF","Ambient"
"340","EL1.9EC",NA,"pH","2014-07-08 08:40:00",7.62,"","",NA,"","No","Sunny",2,"G","Yes","SDWRF","Ambient"
"341","EL1.9EC",NA,"pH","2014-08-12 09:11:00",7.15,"","",NA,"","Yes","Overcast",3,"G","Yes","SDWRF","Ambient"
"342","EL1.9EC",NA,"pH","2014-09-09 09:40:00",6.93,"","",NA,"","Yes","Overcast",3,"G","Yes","SDWRF","Ambient"
"343","EL1.9EC",NA,"pH","2014-10-14 08:45:00",7.35,"","",NA,"","No","Overcast",3,"G","Yes","SDWRF","Ambient"
"344","EL1.9EC",NA,"pH","2014-11-11 08:46:00",7.1,"","",NA,"","No","Overcast",2,"G","Yes","SDWRF","Ambient"
"345","EL1.9EC",NA,"pH","2014-12-03 09:08:00",6.99,"","",NA,"","No","Overcast",3,"G","Yes","SDWRF","Ambient"
"346","EL1.9EC",NA,"pH","2015-01-13 10:25:00",6.56,"","",NA,"","Yes","Overcast",4,"G","Yes","SDWRF","Ambient"
"347","EL1.9EC",NA,"pH","2015-02-10 08:55:00",5.94,"","",NA,"","Yes","Overcast",4,"G","No","SDWRF","Ambient"
"348","EL1.9EC",NA,"pH","2015-03-10 08:25:00",7.16,"","",NA,"","No","Overcast",3,"G","Yes","SDWRF","Ambient"
"349","EL1.9EC",NA,"pH","2015-04-14 08:30:00",7.3,"","",NA,"","No","Overcast",3,"G","Yes","SDWRF","Ambient"
"350","EL1.9EC",NA,"pH","2015-05-12 10:13:00",7.43,"","",NA,"Duplicate Site","No","Sunny",2,"G","Yes","SDWRF","Ambient"
"351","EL1.9EC",NA,"pH","2015-06-09 10:00:00",7.25,"","",NA,"","Yes","Partly Cloudy",3,"G","Yes","SDWRF","Ambient"
"352","EL1.9EC",NA,"pH","2015-07-14 08:40:00",7.47,"","",NA,"","Yes","Overcast",3,"G","Yes","SDWRF","Ambient"
"353","EL1.9EC",NA,"pH","2015-08-11 09:15:00",7.35,"","",NA,"","No","Overcast",3,"G","Yes","SDWRF","Ambient"
"354","EL1.9EC",NA,"pH","2015-09-15 10:00:00",7.59,"","",NA,"","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"355","EL1.9EC",NA,"pH","2015-10-13 10:09:00",7.49,"","",NA,"","No","Partly Cloudy",2,"G","Yes","SDWRF","Ambient"
"356","EL1.9EC",NA,"pH","2015-11-10 10:20:00",6.93,"","",NA,"","Yes","Overcast",4,"G","Yes","SDWRF","Ambient"
"357","EL1.9EC",NA,"pH","2015-12-01 10:00:00",7.22,"","",NA,"","Yes","Overcast",3,"G","Yes","SDWRF","Ambient"
"358","EL1.9EC",NA,"pH","2016-01-12 09:25:00",7.31,"","",NA,"Bottle Lot (GLASS)#: 9613-30","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"359","EL1.9EC",NA,"pH","2016-02-09 09:15:00",7.27,"","",NA,"Duplicate Site","Yes","Overcast",3,"G","Yes","SDWRF","Ambient"
"360","EL1.9EC",NA,"pH","2016-03-15 08:45:00",6.6,"","",NA,"","Yes","Overcast",3,"G","Yes","SDWRF","Ambient"
"361","EL1.9EC",NA,"pH","2016-04-12 09:15:00",7.21,"","",NA,"","Yes","Overcast",3,"G","Yes","SDWRF","Ambient"
"362","EL1.9EC",NA,"pH","2016-05-10 09:05:00",7.1,"","",NA,"","Yes","Overcast",2,"G","Yes","SDWRF","Ambient"
"363","EL1.9EC",NA,"pH","2016-06-14 09:15:00",7.35,"","",NA,"","No","Sunny",3,"G","Yes","SDWRF","Ambient"
"364","EL1.9EC",NA,"pH","2016-07-12 09:25:00",7.28,"J10","",NA,"pH sensor failure mid-day","No","Sunny",3,"G","Yes","SDWRF","Ambient"
